,BATHRM,HF_BATHRM,HEAT,AC,ROOMS,BEDRM,AYB,YR_RMDL,EYB,PRICE,QUALIFIED,SALE_NUM,BLDG_NUM,FIREPLACES,USECODE,LANDAREA,SOURCE,CMPLX_NUM,LIVING_GBA,ZIPCODE,LATITUDE,LONGITUDE,ASSESSMENT_NBHD,WARD,SQUARE,QUADRANT,SALEYEAR,SALEMONTH
107044,2,1,Ht Pump,Y,5,3,2015.0,0,2015,339900.0,Q,1,1,0,16,2067,Condominium,5187.0,1392.0,20032.0,38.837993695,-76.9998107,Congress Heights,Ward 8,5969,SE,2015.0,7.0
107045,2,1,Ht Pump,Y,5,3,2015.0,0,2015,291720.0,Q,1,1,0,16,1573,Condominium,5187.0,1422.0,20032.0,38.837993695,-76.9998107,Congress Heights,Ward 8,5969,SE,2015.0,8.0
107046,2,1,Ht Pump,Y,5,3,2015.0,0,2015,369900.0,Q,2,1,0,16,2131,Condominium,5187.0,1388.0,20032.0,38.837993695,-76.9998107,Congress Heights,Ward 8,5969,SE,2016.0,7.0
107059,1,0,Forced Air,Y,4,1,1964.0,1,1964,40000.0,U,4,1,0,16,1355,Condominium,1286.0,660.0,20032.0,38.84021226,-76.99975777,Congress Heights,Ward 8,5970,SE,2016.0,5.0
107060,1,0,Forced Air,Y,4,1,1964.0,1,1964,15000.0,Q,2,1,0,16,1355,Condominium,1286.0,660.0,20032.0,38.84021226,-76.99975777,Congress Heights,Ward 8,5970,SE,2017.0,7.0
107063,1,0,Forced Air,Y,5,2,1964.0,1,1964,78700.0,U,1,1,0,16,1716,Condominium,1286.0,880.0,20032.0,38.84021226,-76.99975777,Congress Heights,Ward 8,5970,SE,2010.0,12.0
107070,1,0,Forced Air,Y,5,2,1964.0,1,1964,55000.0,U,1,1,0,16,1604,Condominium,1286.0,805.0,20032.0,38.84021226,-76.99975777,Congress Heights,Ward 8,5970,SE,2012.0,9.0
107073,1,0,Forced Air,Y,5,2,1964.0,1,1964,36000.0,U,1,1,0,16,1604,Condominium,1286.0,785.0,20032.0,38.84021226,-76.99975777,Congress Heights,Ward 8,5970,SE,2011.0,6.0
107076,1,0,Forced Air,Y,4,1,1964.0,1,1964,13000.0,U,1,1,0,16,1266,Condominium,1286.0,626.0,20032.0,38.84021226,-76.99975777,Congress Heights,Ward 8,5970,SE,2012.0,10.0
107080,1,0,Forced Air,Y,5,2,1964.0,1,1964,28000.0,U,3,1,0,16,1604,Condominium,1286.0,751.0,20032.0,38.84021226,-76.99975777,Congress Heights,Ward 8,5970,SE,2017.0,9.0
107084,1,0,Ht Pump,Y,4,2,1942.0,1,1942,450000.0,U,2,1,0,16,742,Condominium,1984.0,726.0,20032.0,38.84820869,-77.00070109,Congress Heights,Ward 8,5997,SE,2015.0,5.0
107085,1,0,Ht Pump,Y,4,2,1942.0,1,1942,450000.0,U,2,1,0,16,742,Condominium,1984.0,796.0,20032.0,38.84820869,-77.00070109,Congress Heights,Ward 8,5997,SE,2015.0,5.0
107095,1,0,Ht Pump,Y,3,1,1947.0,1,1947,280000.0,U,3,1,0,16,910,Condominium,1879.0,1283.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2017.0,11.0
107096,1,0,Ht Pump,Y,4,2,1947.0,1,1947,205000.0,Q,2,1,0,16,724,Condominium,1879.0,795.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2016.0,2.0
107098,1,0,Ht Pump,Y,3,1,1947.0,1,1947,189000.0,Q,4,1,0,16,523,Condominium,1879.0,599.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2018.0,3.0
107104,1,0,Ht Pump,Y,3,1,1947.0,1,1947,190000.0,U,2,1,0,16,540,Condominium,1879.0,605.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2017.0,2.0
107107,1,0,Ht Pump,Y,3,1,1947.0,1,1947,179900.0,Q,1,1,0,16,518,Condominium,1879.0,593.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2011.0,4.0
107109,1,0,Ht Pump,Y,3,1,1947.0,1,1947,85000.0,U,1,1,0,16,560,Condominium,1879.0,632.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2012.0,10.0
107115,1,0,Ht Pump,Y,4,2,1947.0,1,1947,209500.0,Q,2,1,0,16,724,Condominium,1879.0,795.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2014.0,8.0
107117,1,0,Ht Pump,Y,3,1,1947.0,1,1947,177500.0,U,4,1,0,16,523,Condominium,1879.0,599.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2017.0,1.0
107119,1,0,Ht Pump,Y,3,1,1947.0,1,1947,201000.0,U,2,1,0,16,616,Condominium,1879.0,681.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2017.0,10.0
107120,1,0,Ht Pump,Y,4,2,1947.0,1,1947,118119.0,U,3,1,0,16,679,Condominium,1879.0,768.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2018.0,3.0
107121,1,0,Ht Pump,Y,3,1,1947.0,1,1947,192500.0,U,2,1,0,16,559,Condominium,1879.0,613.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2018.0,2.0
107129,1,0,Ht Pump,Y,4,2,1947.0,1,1947,205000.0,Q,2,1,0,16,750,Condominium,1879.0,847.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2016.0,3.0
107130,1,0,Ht Pump,Y,4,2,1947.0,1,1947,134012.0,U,4,1,0,16,685,Condominium,1879.0,768.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2017.0,6.0
107132,1,0,Ht Pump,Y,3,1,1947.0,1,1947,187000.0,Q,2,1,0,16,539,Condominium,1879.0,593.0,20032.0,38.84821431,-77.00425821,Congress Heights,Ward 8,5999,SE,2017.0,7.0
107144,1,0,Forced Air,Y,3,2,1966.0,1,1966,185900.0,Q,3,1,0,16,1084,Condominium,1869.0,810.0,20020.0,38.8623103,-76.98350969,Anacostia,Ward 8,5797,SE,2017.0,1.0
107146,1,0,Forced Air,Y,3,2,1966.0,1,1966,193500.0,U,2,1,0,16,1084,Condominium,1869.0,810.0,20020.0,38.8623103,-76.98350969,Anacostia,Ward 8,5797,SE,2017.0,9.0
107148,1,0,Forced Air,Y,3,2,1966.0,1,1966,130000.0,Q,4,1,0,16,1084,Condominium,1869.0,810.0,20020.0,38.8623103,-76.98350969,Anacostia,Ward 8,5797,SE,2017.0,5.0
107149,1,0,Forced Air,Y,3,2,1966.0,1,1966,74000.0,U,1,1,0,16,1084,Condominium,1869.0,810.0,20020.0,38.8623103,-76.98350969,Anacostia,Ward 8,5797,SE,2014.0,4.0
107156,1,0,Ht Pump,Y,3,2,1966.0,1,1966,189500.0,Q,2,1,0,16,1084,Condominium,1869.0,810.0,20020.0,38.8623103,-76.98350969,Anacostia,Ward 8,5797,SE,2017.0,4.0
107158,1,0,Forced Air,Y,5,2,1964.0,1,1964,85000.0,Q,2,1,0,16,1604,Condominium,1286.0,780.0,20032.0,38.84021226,-76.99975777,Congress Heights,Ward 8,5970,SE,2018.0,4.0
107166,1,0,Wall Furnace,Y,4,2,1965.0,0,2002,29000.0,U,1,1,0,16,988,Condominium,1481.0,670.0,20020.0,38.86374456,-76.9758629,Randle Heights,Ward 8,5763,SE,2010.0,10.0
107167,1,0,Wall Furnace,Y,4,2,1965.0,0,2002,58000.0,Q,1,1,0,16,1185,Condominium,1481.0,734.0,20020.0,38.86374456,-76.9758629,Randle Heights,Ward 8,5763,SE,2014.0,2.0
107168,1,0,Wall Furnace,Y,3,1,1965.0,0,2002,50000.0,Q,6,1,0,16,889,Condominium,1481.0,588.0,20020.0,38.86374456,-76.9758629,Randle Heights,Ward 8,5763,SE,2015.0,2.0
107172,1,0,Forced Air,Y,4,2,1968.0,1,1968,60000.0,Q,5,1,0,16,563,Condominium,1579.0,685.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2018.0,5.0
107175,1,0,Forced Air,Y,4,2,1968.0,1,1968,17000.0,U,1,1,0,16,552,Condominium,1579.0,680.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2011.0,8.0
107178,1,0,Forced Air,Y,4,2,1968.0,1,1968,31000.0,U,4,1,0,16,543,Condominium,1579.0,661.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2018.0,3.0
107180,1,0,Forced Air,Y,4,2,1968.0,1,1968,63518.0,Q,5,1,0,16,562,Condominium,1579.0,698.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2016.0,5.0
107181,1,0,Forced Air,Y,3,1,1968.0,1,1968,34000.0,U,1,1,0,16,472,Condominium,1579.0,575.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2013.0,6.0
107183,2,0,Forced Air,Y,5,2,1941.0,1,1941,158541.0,Q,2,1,0,16,1654,Condominium,5156.0,911.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,7.0
107184,2,0,Forced Air,Y,5,2,1941.0,1,1941,203541.0,Q,2,1,0,16,1658,Condominium,5156.0,910.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,6.0
107185,2,0,Forced Air,Y,5,2,1941.0,1,1941,203542.0,Q,2,1,0,16,1658,Condominium,5156.0,910.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2017.0,3.0
107186,2,0,Forced Air,Y,5,2,1941.0,1,1941,203542.0,U,2,1,0,16,1658,Condominium,5156.0,846.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2016.0,3.0
107187,2,0,Forced Air,Y,5,2,1941.0,1,1941,203541.0,U,2,1,0,16,1658,Condominium,5156.0,904.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2016.0,5.0
107188,2,0,Forced Air,Y,5,2,1941.0,1,1941,158541.0,Q,2,1,0,16,1658,Condominium,5156.0,845.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2016.0,1.0
107189,2,0,Forced Air,Y,5,2,1941.0,1,1941,158542.0,U,2,1,0,16,1658,Condominium,5156.0,903.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,11.0
107190,2,0,Forced Air,Y,5,2,1941.0,1,1941,158542.0,U,2,1,0,16,1654,Condominium,5156.0,845.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2016.0,3.0
107191,2,0,Forced Air,Y,5,2,1941.0,1,1941,158541.0,Q,2,1,0,16,1654,Condominium,5156.0,903.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2016.0,2.0
107192,2,0,Forced Air,Y,5,2,1941.0,1,1941,158542.0,Q,1,1,0,16,1654,Condominium,5156.0,909.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,6.0
107193,2,0,Forced Air,Y,5,2,1941.0,1,1941,203542.0,Q,1,1,0,16,1658,Condominium,5156.0,908.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,5.0
107194,2,0,Forced Air,Y,5,2,1941.0,1,1941,203541.0,Q,2,1,0,16,1658,Condominium,5156.0,908.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,7.0
107195,2,0,Forced Air,Y,5,2,1941.0,1,1941,158541.0,Q,2,1,0,16,1654,Condominium,5156.0,920.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,7.0
107196,2,0,Forced Air,Y,5,2,1941.0,1,1941,203541.0,U,2,1,0,16,1658,Condominium,5156.0,919.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,11.0
107197,2,0,Forced Air,Y,5,2,1941.0,1,1941,203541.0,U,2,1,0,16,1658,Condominium,5156.0,919.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,11.0
107198,2,0,Forced Air,Y,5,2,1941.0,1,1941,203542.0,U,2,1,0,16,1658,Condominium,5156.0,841.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,12.0
107199,2,0,Forced Air,Y,5,2,1941.0,1,1941,158542.0,Q,2,1,0,16,1658,Condominium,5156.0,837.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,8.0
107200,2,0,Forced Air,Y,5,2,1941.0,1,1941,203541.0,U,2,1,0,16,1658,Condominium,5156.0,840.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2016.0,4.0
107201,2,0,Forced Air,Y,5,2,1941.0,1,1941,203541.0,U,2,1,0,16,1658,Condominium,5156.0,836.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2016.0,8.0
107202,2,0,Forced Air,Y,5,2,1941.0,1,1941,203542.0,U,2,1,0,16,1658,Condominium,5156.0,840.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,12.0
107203,2,0,Forced Air,Y,5,2,1941.0,1,1941,158542.0,U,2,1,0,16,1654,Condominium,5156.0,836.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,10.0
107206,2,0,Forced Air,Y,5,2,1941.0,1,1941,203543.0,U,2,1,0,16,1658,Condominium,5156.0,920.0,20020.0,38.8635483,-76.98064579,Anacostia,Ward 8,5778,SE,2015.0,12.0
107210,1,0,Forced Air,Y,2,1,1966.0,1,1966,37000.0,U,3,1,0,16,809,Condominium,1869.0,586.0,20020.0,38.8623103,-76.98350969,Anacostia,Ward 8,5797,SE,2018.0,5.0
107211,1,0,Forced Air,Y,3,2,1966.0,1,1966,146628.0,U,3,1,0,16,1082,Condominium,1869.0,806.0,20020.0,38.8623103,-76.98350969,Anacostia,Ward 8,5797,SE,2017.0,8.0
107217,1,0,Forced Air,Y,2,1,1966.0,1,1966,59000.0,U,1,1,0,16,810,Condominium,1869.0,586.0,20020.0,38.8623103,-76.98350969,Anacostia,Ward 8,5797,SE,2014.0,2.0
107219,1,0,Forced Air,Y,4,1,1964.0,1,1964,45000.0,Q,9,1,0,16,1266,Condominium,1286.0,625.0,20032.0,38.84021226,-76.99975777,Congress Heights,Ward 8,5970,SE,2014.0,9.0
107220,1,0,Forced Air,Y,4,1,1964.0,1,1964,53000.0,Q,2,1,0,16,1257,Condominium,1286.0,625.0,20032.0,38.84021226,-76.99975777,Congress Heights,Ward 8,5970,SE,2016.0,1.0
107223,1,3,Ht Pump,Y,4,2,1936.0,1,1936,51000.0,U,1,1,0,16,1200,Condominium,1678.0,744.0,20032.0,38.84678247,-76.99831594,Congress Heights,Ward 8,5983,SE,2012.0,6.0
107226,1,0,Ht Pump,Y,4,2,1942.0,1,1942,450000.0,U,2,1,0,16,742,Condominium,1984.0,697.0,20032.0,38.84820869,-77.00070109,Congress Heights,Ward 8,5997,SE,2015.0,5.0
107227,1,0,Ht Pump,Y,4,2,1942.0,1,1942,450000.0,U,2,1,0,16,742,Condominium,1984.0,697.0,20032.0,38.84820869,-77.00070109,Congress Heights,Ward 8,5997,SE,2015.0,5.0
107228,2,0,Ht Pump,Y,4,2,1955.0,1,1955,90000.0,U,1,1,0,16,589,Condominium,1652.0,1056.0,20032.0,38.842956975,-76.99495752,Congress Heights,Ward 8,5956,SE,2013.0,9.0
107230,2,0,Ht Pump,Y,4,2,1955.0,1,1955,125000.0,U,5,1,0,16,589,Condominium,1652.0,645.0,20032.0,38.842956975,-76.99495752,Congress Heights,Ward 8,5956,SE,2014.0,10.0
107232,1,0,Ht Pump,Y,3,1,1955.0,1,1955,67500.0,Q,6,1,0,16,720,Condominium,1652.0,631.0,20032.0,38.842956975,-76.99495752,Congress Heights,Ward 8,5956,SE,2018.0,7.0
107237,1,0,Ht Pump,Y,2,1,1955.0,1,1955,65000.0,U,1,1,0,16,589,Condominium,1652.0,648.0,20032.0,38.842956975,-76.99495752,Congress Heights,Ward 8,5956,SE,2013.0,2.0
107239,1,0,Ht Pump,Y,4,2,1952.0,1,1952,110000.0,Q,5,1,0,16,951,Condominium,1771.0,775.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2018.0,3.0
107245,1,0,Ht Pump,Y,4,2,1952.0,1,1952,75000.0,U,1,1,0,16,978,Condominium,1771.0,795.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2010.0,11.0
107249,1,0,Ht Pump,Y,4,2,1952.0,1,1952,45900.0,U,1,1,0,16,969,Condominium,1771.0,795.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2011.0,3.0
107251,1,0,Ht Pump,Y,4,2,1952.0,1,1952,60000.0,U,2,1,0,16,956,Condominium,1771.0,775.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2015.0,12.0
107254,1,0,Ht Pump,Y,4,2,1952.0,1,1952,88180.0,Q,4,1,0,16,947,Condominium,1771.0,775.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2017.0,11.0
107255,1,0,Ht Pump,Y,4,2,1952.0,1,1952,105101.0,U,4,1,0,16,951,Condominium,1771.0,775.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2018.0,1.0
107256,1,0,Ht Pump,Y,4,2,1952.0,1,1952,90000.0,U,4,1,0,16,969,Condominium,1771.0,795.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2017.0,9.0
107257,1,0,Ht Pump,Y,4,2,1952.0,1,1952,41500.0,U,1,1,0,16,973,Condominium,1771.0,795.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2013.0,4.0
107261,1,0,Ht Pump,Y,4,2,1952.0,1,1952,50000.0,U,1,1,0,16,974,Condominium,1771.0,795.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2011.0,7.0
107262,1,0,Ht Pump,Y,4,2,1952.0,1,1952,65000.0,U,3,1,0,16,963,Condominium,1771.0,775.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2017.0,10.0
107264,1,0,Ht Pump,Y,4,2,1950.0,1,1950,63140.0,U,3,1,0,16,985,Condominium,1876.0,793.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2017.0,9.0
107265,1,0,Ht Pump,Y,4,2,1950.0,1,1950,52250.0,U,2,1,0,16,985,Condominium,1876.0,762.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2017.0,6.0
107270,1,0,Ht Pump,Y,4,2,1950.0,1,1950,55000.0,U,1,1,0,16,949,Condominium,1876.0,794.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2013.0,9.0
107276,1,0,Ht Pump,Y,4,2,1852.0,1,1919,800000.0,U,2,1,0,16,883,Condominium,1883.0,759.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2018.0,4.0
107284,1,0,Ht Pump,Y,4,2,1852.0,1,1919,147000.0,Q,1,1,0,16,883,Condominium,1883.0,759.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2010.0,12.0
107285,1,0,Ht Pump,Y,4,2,1852.0,1,1919,800000.0,U,2,1,0,16,883,Condominium,1883.0,769.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2018.0,4.0
107288,1,0,Ht Pump,Y,4,2,1852.0,1,1919,57143.0,U,2,1,0,16,883,Condominium,1883.0,759.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2014.0,10.0
107289,1,0,Ht Pump,Y,4,2,1852.0,1,1919,60000.0,U,3,1,0,16,883,Condominium,1883.0,769.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2018.0,5.0
107290,1,0,Ht Pump,Y,4,2,1852.0,1,1919,239389.0,U,3,1,0,16,883,Condominium,1883.0,780.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2018.0,2.0
107292,1,0,Ht Pump,Y,4,2,1852.0,1,1919,135000.0,Q,1,1,0,16,883,Condominium,1883.0,759.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2010.0,4.0
107293,1,0,Ht Pump,Y,4,2,1852.0,1,1919,800000.0,U,2,1,0,16,883,Condominium,1883.0,769.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2018.0,4.0
107296,1,0,Ht Pump,Y,4,2,1852.0,1,1919,800000.0,U,2,1,0,16,883,Condominium,1883.0,759.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2018.0,4.0
107297,1,0,Ht Pump,Y,4,2,1852.0,1,1919,800000.0,U,2,1,0,16,883,Condominium,1883.0,769.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2018.0,4.0
107305,1,0,Warm Cool,Y,3,1,1949.0,1,1949,39500.0,U,6,1,0,16,1091,Condominium,1302.0,596.0,20032.0,38.821792045,-77.006344945,Congress Heights,Ward 8,6254,SW,2016.0,8.0
107307,1,0,Warm Cool,Y,3,1,1949.0,1,1949,94901.0,U,4,1,0,16,1099,Condominium,1302.0,600.0,20032.0,38.821792045,-77.006344945,Congress Heights,Ward 8,6254,SW,2017.0,9.0
107315,1,0,Warm Cool,Y,5,2,1949.0,1,1949,70000.0,U,6,1,0,16,1373,Condominium,1302.0,750.0,20032.0,38.821792045,-77.006344945,Congress Heights,Ward 8,6254,SW,2018.0,4.0
107317,1,0,Warm Cool,Y,4,2,1949.0,1,1949,75000.0,Q,6,1,0,16,1296,Condominium,1302.0,708.0,20032.0,38.821792045,-77.006344945,Congress Heights,Ward 8,6254,SW,2017.0,12.0
107323,1,0,Warm Cool,Y,5,2,1949.0,1,1949,34900.0,U,1,1,0,16,1368,Condominium,1302.0,747.0,20032.0,38.821792045,-77.006344945,Congress Heights,Ward 8,6254,SW,2012.0,6.0
107326,1,0,Warm Cool,Y,5,2,1949.0,1,1949,45000.0,U,4,1,0,16,1379,Condominium,1302.0,753.0,20032.0,38.821792045,-77.006344945,Congress Heights,Ward 8,6254,SW,2016.0,1.0
107328,1,0,Warm Cool,Y,5,2,1949.0,1,1949,42500.0,U,3,1,0,16,1357,Condominium,1302.0,741.0,20032.0,38.821792045,-77.006344945,Congress Heights,Ward 8,6254,SW,2015.0,1.0
107332,1,0,Warm Cool,Y,4,2,1949.0,1,1949,53000.0,Q,1,1,0,16,1329,Condominium,1302.0,726.0,20032.0,38.821792045,-77.006344945,Congress Heights,Ward 8,6254,SW,2014.0,3.0
107335,1,0,Warm Cool,Y,4,2,1949.0,1,1949,60000.0,Q,4,1,0,16,1348,Condominium,1302.0,736.0,20032.0,38.821792045,-77.006344945,Congress Heights,Ward 8,6254,SW,2017.0,7.0
107336,1,0,Warm Cool,Y,4,2,1949.0,1,1949,39000.0,U,1,1,0,16,1322,Condominium,1302.0,722.0,20032.0,38.821792045,-77.006344945,Congress Heights,Ward 8,6254,SW,2011.0,2.0
107337,1,0,Warm Cool,Y,3,1,1949.0,1,1949,53000.0,U,2,1,0,16,1073,Condominium,1302.0,586.0,20032.0,38.821792045,-77.006344945,Congress Heights,Ward 8,6254,SW,2017.0,9.0
107338,1,0,Warm Cool,Y,3,1,1949.0,1,1949,37000.0,U,1,1,0,16,1053,Condominium,1302.0,575.0,20032.0,38.821792045,-77.006344945,Congress Heights,Ward 8,6254,SW,2014.0,4.0
107343,1,0,Warm Cool,Y,3,1,1949.0,1,1949,38000.0,U,2,1,0,16,1102,Condominium,1302.0,602.0,20032.0,38.821792045,-77.006344945,Congress Heights,Ward 8,6254,SW,2018.0,6.0
107348,2,0,Ht Pump,Y,2,2,1955.0,1,1955,61800.0,U,1,1,0,16,589,Condominium,1652.0,648.0,20032.0,38.842956975,-76.99495752,Congress Heights,Ward 8,5956,SE,2013.0,8.0
107350,2,0,Ht Pump,Y,3,2,1955.0,1,1955,62000.0,U,4,1,0,16,589,Condominium,1652.0,630.0,20032.0,38.842956975,-76.99495752,Congress Heights,Ward 8,5956,SE,2014.0,8.0
107351,1,0,Ht Pump,Y,3,1,1955.0,1,1955,55000.0,U,1,1,0,16,589,Condominium,1652.0,631.0,20032.0,38.842956975,-76.99495752,Congress Heights,Ward 8,5956,SE,2011.0,1.0
107359,2,2,Warm Cool,Y,6,3,1978.0,0,1978,185000.0,Q,2,1,1,16,3088,Condominium,1285.0,1621.0,20032.0,38.84114985,-76.99598015,Congress Heights,Ward 8,5957,SE,2015.0,2.0
107378,2,2,Warm Cool,Y,6,3,1978.0,0,1978,93500.0,U,1,1,0,16,3088,Condominium,1285.0,1737.0,20032.0,38.84114985,-76.99598015,Congress Heights,Ward 8,5957,SE,2010.0,1.0
107386,1,0,Forced Air,Y,3,1,1964.0,1,1964,35000.0,U,1,1,0,16,832,Condominium,1286.0,693.0,20032.0,38.837993695,-76.9998107,Congress Heights,Ward 8,5969,SE,2010.0,11.0
107387,1,0,Forced Air,Y,4,2,1964.0,1,1964,33255.0,U,3,1,0,16,1214,Condominium,1286.0,882.0,20032.0,38.837993695,-76.9998107,Congress Heights,Ward 8,5969,SE,2015.0,10.0
107389,1,0,Forced Air,Y,3,1,1964.0,1,1964,58000.0,Q,1,1,0,16,832,Condominium,1286.0,687.0,20032.0,38.837993695,-76.9998107,Congress Heights,Ward 8,5969,SE,2014.0,3.0
107390,1,0,Forced Air,Y,2,1,1964.0,1,1964,34500.0,U,4,1,0,16,832,Condominium,1286.0,570.0,20032.0,38.837993695,-76.9998107,Congress Heights,Ward 8,5969,SE,2015.0,9.0
107391,1,0,Forced Air,Y,3,1,1964.0,1,1964,25000.0,U,1,1,0,16,832,Condominium,1286.0,705.0,20032.0,38.837993695,-76.9998107,Congress Heights,Ward 8,5969,SE,2010.0,8.0
107392,1,0,Forced Air,Y,4,2,1964.0,1,1964,68900.0,Q,6,1,0,16,1214,Condominium,1286.0,887.0,20032.0,38.837993695,-76.9998107,Congress Heights,Ward 8,5969,SE,2015.0,2.0
107396,1,0,Forced Air,Y,3,1,1964.0,1,1964,15000.0,U,1,1,0,16,832,Condominium,1286.0,698.0,20032.0,38.837993695,-76.9998107,Congress Heights,Ward 8,5969,SE,2010.0,3.0
107402,1,0,Forced Air,Y,2,1,1964.0,1,1964,43000.0,U,3,1,0,16,832,Condominium,1286.0,586.0,20032.0,38.837993695,-76.9998107,Congress Heights,Ward 8,5969,SE,2016.0,9.0
107403,1,0,Forced Air,Y,3,1,1964.0,1,1964,55000.0,U,3,1,0,16,832,Condominium,1286.0,700.0,20032.0,38.837993695,-76.9998107,Congress Heights,Ward 8,5969,SE,2016.0,9.0
107406,1,0,Ht Pump,Y,4,2,1852.0,1,1919,800000.0,U,2,1,0,16,883,Condominium,1883.0,781.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2018.0,4.0
107407,1,0,Ht Pump,Y,4,2,1852.0,1,1919,139900.0,Q,1,1,0,16,883,Condominium,1883.0,781.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2010.0,5.0
107410,1,0,Ht Pump,Y,4,2,1852.0,1,1919,800000.0,U,2,1,0,16,883,Condominium,1883.0,781.0,20020.0,38.85553763,-76.96734899,Randle Heights,Ward 8,5729,SE,2018.0,4.0
